의원A,의원B,수정안반영폐기,본회의의결,소관위심사,철회,본회의부의안건,본회의불부의,소관위접수,폐기,체계자구심사,정부이송,접수,대안반영폐기,공포,본희의의결
김정호(金禎鎬),이상헌(李相憲),6,64,165,5,0,4,39,0,2,0,4,49,18,0
김정호(金禎鎬),이성만(李成萬),1,53,175,0,0,5,28,0,2,0,3,50,13,0
김정호(金禎鎬),이소영(李素永),0,65,83,4,0,5,24,0,1,0,6,29,8,0
김정호(金禎鎬),이수진(李壽珍),0,67,202,5,1,4,57,0,2,1,6,58,12,0
김정호(金禎鎬),이수진(李秀眞),1,65,116,5,0,5,33,0,1,0,4,51,11,0
김정호(金禎鎬),이양수(李亮壽),0,49,2,3,0,0,1,0,0,0,0,1,2,0
김정호(金禎鎬),이용(李鏞),0,49,0,3,0,0,1,0,0,0,0,0,0,0
김정호(金禎鎬),이용빈(李龍彬),0,64,222,6,0,5,44,1,1,0,6,74,16,0
김정호(金禎鎬),이용선(李庸瑄),5,65,146,4,0,6,34,0,2,0,5,46,10,0
김정호(金禎鎬),이용우(李龍雨),0,64,102,5,0,4,27,0,1,0,5,48,11,0
김정호(金禎鎬),이용호(李容鎬),0,26,35,3,0,0,5,0,0,0,0,12,2,0
김정호(金禎鎬),이원욱(李元旭),3,62,148,6,1,4,32,0,2,0,5,41,8,0
김정호(金禎鎬),이원택(李源澤),1,63,104,3,0,4,26,0,2,0,6,49,18,0
김정호(金禎鎬),이은주(李恩周),0,10,44,1,0,1,9,0,1,0,1,13,0,0
김정호(金禎鎬),이인선(李仁善),0,25,0,3,0,0,1,0,0,0,0,0,0,0
김정호(金禎鎬),이인영(李仁榮),0,63,54,3,0,4,14,0,1,0,4,10,5,0
김정호(金禎鎬),이장섭(李將燮),0,65,99,5,0,4,39,1,1,1,5,41,8,0
김정호(金禎鎬),이재명(李在明),0,38,9,3,0,0,5,0,1,0,5,2,0,0
김정호(金禎鎬),이재정(李在汀),0,64,62,3,1,4,13,0,1,0,5,17,4,0
김정호(金禎鎬),이정문(李楨文),1,64,123,5,0,5,41,0,1,0,5,54,9,0
김정호(金禎鎬),이종배(李鍾培),0,50,2,3,0,0,3,0,0,0,0,0,2,0
김정호(金禎鎬),이종성(李鍾成),0,49,1,3,0,0,2,0,0,0,0,0,0,0
김정호(金禎鎬),이주환(李周桓),0,49,2,3,0,0,2,0,0,0,0,0,2,0
김정호(金禎鎬),이채익(李埰益),0,50,3,3,0,0,3,0,0,0,0,2,0,0
김정호(金禎鎬),이철규(李喆圭),0,49,0,3,0,0,2,0,0,0,0,2,0,0
김정호(金禎鎬),이탄희(李誕熙),0,63,94,7,0,6,16,0,1,0,4,31,5,0
김정호(金禎鎬),이태규(李泰珪),0,28,0,3,0,0,3,0,0,0,0,0,0,0
김정호(金禎鎬),이학영(李學永),0,65,180,6,0,5,37,1,1,1,5,47,10,0
김정호(金禎鎬),이해식(李海植),0,65,138,4,0,4,22,0,1,0,4,50,11,0
김정호(金禎鎬),이헌승(李憲昇),0,49,1,3,0,0,1,0,0,0,0,3,2,0
김정호(金禎鎬),이형석(李炯錫),0,65,148,6,1,5,28,0,1,0,4,38,7,0
김정호(金禎鎬),인재근(印在謹),0,64,145,5,0,5,21,0,2,0,4,39,13,0
김정호(金禎鎬),임병헌(林炳憲),0,25,1,3,0,0,1,0,0,0,0,0,0,0
김정호(金禎鎬),임오경(林五卿),4,65,126,5,0,5,22,0,1,0,4,41,5,0
김정호(金禎鎬),임이자(林利子),0,49,0,3,0,0,1,0,0,0,0,0,0,0
김정호(金禎鎬),임종성(林鍾聲),5,65,252,6,0,6,51,3,1,0,4,71,21,0
김정호(金禎鎬),임호선(林昊宣),0,65,221,4,0,6,42,0,2,2,6,61,16,0
김정호(金禎鎬),장경태(張耿態),0,64,160,4,0,4,31,0,1,0,7,45,9,0
김정호(金禎鎬),장동혁(張東赫),0,25,0,3,0,0,1,0,0,0,0,0,0,0
김정호(金禎鎬),장제원(張濟元),0,49,1,3,0,0,1,0,0,0,0,0,0,0
김정호(金禎鎬),장철민(張喆敏),0,63,155,4,0,4,28,0,1,0,4,35,12,0
김정호(金禎鎬),장혜영(張惠英),0,9,28,1,0,1,9,0,1,0,1,3,1,0
김정호(金禎鎬),전봉민(田奉珉),0,35,0,3,0,0,2,0,0,0,0,0,0,0
김정호(金禎鎬),전용기(田溶冀),1,64,153,6,0,5,30,1,1,0,5,48,15,0
김정호(金禎鎬),전재수(田載秀),4,62,212,7,0,4,32,3,1,0,4,64,10,0
김정호(金禎鎬),전주혜(全珠惠),0,50,0,3,0,0,2,0,0,0,0,1,0,0
김정호(金禎鎬),전해철(全海澈),0,62,64,3,0,4,15,0,1,0,5,11,4,0
김정호(金禎鎬),전혜숙(全惠淑),1,63,140,6,0,4,22,0,1,0,4,42,5,0
김정호(金禎鎬),정경희(丁慶姬),0,49,0,3,0,0,1,0,0,0,0,0,0,0
김정호(金禎鎬),정동만(鄭東萬),0,49,1,3,0,0,1,0,0,0,0,0,2,0
김정호(金禎鎬),정성호(鄭成湖),6,62,222,4,0,5,31,2,1,0,6,46,14,0
김정호(金禎鎬),정우택(鄭宇澤),0,25,0,3,0,0,2,0,0,0,0,0,0,0
김정호(金禎鎬),정운천(鄭雲天),0,49,3,3,0,0,1,0,0,0,0,0,0,0
김정호(金禎鎬),정일영(鄭日永),4,64,165,7,0,5,52,0,1,1,6,47,17,0
김정호(金禎鎬),정점식(鄭点植),0,49,2,3,0,0,1,0,0,0,0,1,1,0
김정호(金禎鎬),정진석(鄭鎭碩),0,49,3,3,0,0,1,0,0,0,0,1,0,0
김정호(金禎鎬),정청래(鄭淸來),0,64,50,3,0,4,10,1,1,0,4,22,4,0
김정호(金禎鎬),정춘숙(鄭春淑),3,65,231,5,0,6,33,2,5,0,4,78,19,0
김정호(金禎鎬),정태호(鄭泰浩),1,63,138,4,0,4,22,0,1,0,4,35,8,0
김정호(金禎鎬),정필모(鄭必模),1,65,100,6,0,4,26,2,2,1,4,34,10,0
김정호(金禎鎬),정희용(鄭熙溶),0,50,2,3,0,0,3,0,0,0,0,1,0,0
김정호(金禎鎬),조경태(趙慶泰),0,49,4,3,0,0,1,0,0,0,0,0,0,0
김정호(金禎鎬),조명희(曺明姬),0,49,8,3,0,0,2,0,0,0,0,2,0,0
김정호(金禎鎬),조수진(趙修眞),0,49,0,3,0,0,1,0,0,0,0,1,0,0
김정호(金禎鎬),조승래(趙承來),2,62,83,3,0,4,23,0,1,0,4,31,14,0
김정호(金禎鎬),조오섭(曺五燮),0,64,252,3,0,5,53,0,2,0,4,39,10,0
김정호(金禎鎬),조은희(趙恩禧),0,25,3,3,0,0,1,0,0,0,0,0,0,0
김정호(金禎鎬),조응천(趙應天),0,61,44,3,0,4,13,0,1,0,4,19,7,0
김정호(金禎鎬),조정식(趙正湜),0,63,48,4,1,4,12,0,1,0,5,15,13,0
김정호(金禎鎬),조정훈(趙廷訓),1,0,26,0,0,0,4,0,1,0,0,8,1,0
김정호(金禎鎬),조해진(曺海珍),0,50,1,3,0,0,2,0,0,0,0,1,0,0
김정호(金禎鎬),주철현(朱哲鉉),1,64,151,3,0,4,37,0,1,1,5,34,13,0
김정호(金禎鎬),주호영(朱豪英),0,49,0,3,0,0,1,0,0,0,0,0,0,0
김정호(金禎鎬),지성호(池成浩),0,49,0,3,0,0,1,0,0,0,0,0,0,0
김정호(金禎鎬),진선미(陳善美),0,64,43,3,0,5,13,0,1,0,6,18,3,0
김정호(金禎鎬),진성준(陳聲準),0,65,155,4,1,4,39,0,2,0,5,50,13,0
김정호(金禎鎬),천준호(千俊鎬),0,66,93,4,0,4,15,0,1,0,4,33,7,0
김정호(金禎鎬),최기상(崔基相),1,65,105,6,0,4,39,0,2,0,6,28,8,0
김정호(金禎鎬),최승재(崔承宰),0,49,4,3,0,0,2,0,0,0,0,0,0,0
김정호(金禎鎬),최연숙(崔姸淑),0,29,20,3,0,0,5,0,0,0,0,1,0,0
김정호(金禎鎬),최영희(崔英姬),0,25,0,3,0,0,2,0,0,0,0,0,0,0
김정호(金禎鎬),최인호(崔仁昊),1,63,172,6,0,4,58,0,1,0,4,83,21,0
김정호(金禎鎬),최재형(崔在亨),0,25,0,3,0,0,2,0,0,0,0,0,0,0
김정호(金禎鎬),최종윤(崔鍾允),0,64,181,4,0,5,34,0,1,0,4,36,21,0
김정호(金禎鎬),최춘식(崔春植),0,49,10,3,0,0,1,0,0,0,0,0,0,0
김정호(金禎鎬),최형두(崔炯斗),0,49,4,3,0,0,2,0,0,0,0,1,1,0
김정호(金禎鎬),최혜영(崔惠英),0,64,166,3,1,5,36,0,3,0,5,36,5,0
김정호(金禎鎬),추경호(秋慶鎬),0,49,1,3,0,0,0,0,0,0,0,0,0,0
김정호(金禎鎬),태영호(太永浩),0,49,2,3,0,0,2,0,0,0,0,0,0,0
김정호(金禎鎬),하영제(河榮帝),0,40,6,0,0,0,1,0,0,0,0,1,3,0
김정호(金禎鎬),하태경(河泰慶),0,49,2,3,0,0,1,0,0,0,0,0,1,0
김정호(金禎鎬),한기호(韓起鎬),0,49,0,3,0,0,1,0,0,0,0,1,0,0
김정호(金禎鎬),한무경(韓茂景),0,49,1,3,0,0,2,0,0,0,0,0,0,0
김정호(金禎鎬),한병도(韓秉道),4,63,180,6,0,4,29,1,1,0,4,60,11,0
김정호(金禎鎬),한정애(韓貞愛),0,63,82,3,0,5,16,0,1,0,5,15,6,0
김정호(金禎鎬),한준호(韓俊鎬),0,64,160,4,1,4,52,0,1,0,6,41,17,0
김정호(金禎鎬),허숙정(許淑湞),0,1,0,0,0,0,2,0,0,0,0,0,0,0
김정호(金禎鎬),허영(許榮),0,65,230,5,0,5,48,1,1,0,5,82,23,0
김정호(金禎鎬),허은아(許垠娥),0,49,2,3,0,0,2,0,0,0,0,0,0,0
김정호(金禎鎬),허종식(許琮植),4,66,251,7,0,4,55,2,3,0,5,58,11,0
김정호(金禎鎬),홍기원(洪起元),0,64,147,5,0,4,33,0,1,0,5,49,6,0
김정호(金禎鎬),홍문표(洪文杓),0,49,12,3,0,0,2,0,0,0,0,2,0,0
김정호(金禎鎬),홍석준(洪碩晙),0,49,1,3,0,0,1,0,0,0,0,1,0,0
김정호(金禎鎬),홍성국(洪性國),5,65,167,3,0,4,35,0,1,0,6,51,15,0
김정호(金禎鎬),홍영표(洪永杓),0,63,63,3,0,4,14,1,1,0,4,25,7,0
김정호(金禎鎬),홍익표(洪翼杓),0,63,72,4,1,4,18,0,1,1,4,29,9,0
김정호(金禎鎬),홍정민(洪貞敏),0,64,159,3,0,4,33,0,2,0,6,69,18,0
김정호(金禎鎬),황보승희(皇甫承希),0,44,0,0,0,0,2,0,0,0,0,2,0,0
김정호(金禎鎬),황운하(黃雲夏),0,65,152,7,0,5,42,0,1,1,4,52,13,0
김정호(金禎鎬),황희(黃熙),0,63,58,6,0,4,19,0,2,0,5,13,4,0
김종민(金鐘民),김주영(金周暎),0,66,56,3,0,5,35,0,1,0,4,17,4,0
김종민(金鐘民),김진표(金振杓),0,28,41,0,0,4,7,0,0,0,0,25,7,0
김종민(金鐘民),김철민(金哲玟),0,65,57,3,0,4,17,0,1,0,4,27,8,0
김종민(金鐘民),김태년(金太年),0,64,31,3,0,4,16,0,1,0,4,7,4,0
김종민(金鐘民),김태호(金台鎬),0,40,3,3,0,0,3,0,0,0,0,1,0,0
김종민(金鐘民),김학용(金學容),0,25,1,3,0,0,1,0,0,0,0,0,0,0
김종민(金鐘民),김한규(金翰奎),0,37,21,3,0,1,44,0,1,0,6,2,0,0
김종민(金鐘民),김한정(金漢正),0,62,25,3,0,4,10,0,1,0,5,11,4,0
김종민(金鐘民),김형동(金亨東),0,49,5,3,0,0,2,0,0,0,0,5,0,0
김종민(金鐘民),김홍걸(金弘傑),0,21,79,3,0,1,17,0,1,1,4,11,3,0
김종민(金鐘民),김회재(金會在),0,64,40,3,0,4,7,0,1,0,6,16,8,0
김종민(金鐘民),김희곤(金熙坤),0,49,7,3,0,0,3,0,0,0,0,1,0,0
김종민(金鐘民),김희국(金熙國),0,49,0,3,0,0,1,0,0,0,0,0,0,0
김종민(金鐘民),남인순(南仁順),0,64,41,3,0,5,24,0,1,0,4,16,8,0
김종민(金鐘民),노용호(魯容昊),0,25,6,3,0,0,1,0,0,0,0,0,0,0
김종민(金鐘民),노웅래(盧雄來),0,64,35,3,0,6,11,0,2,0,5,18,5,0
김종민(金鐘民),도종환(都鍾煥),0,64,37,3,0,5,10,0,1,0,5,18,11,0
김종민(金鐘民),류성걸(柳性杰),0,49,1,3,0,0,1,0,0,0,0,0,0,0
김종민(金鐘民),류호정(柳好貞),0,9,22,0,1,1,10,0,1,0,1,5,1,0
김종민(金鐘民),맹성규(孟聖奎),1,62,46,3,0,4,13,0,1,0,5,15,6,0
김종민(金鐘民),문정복(文貞福),0,64,31,3,0,5,15,0,1,0,5,15,4,0
김종민(金鐘民),문진석(文振碩),0,64,48,3,0,4,13,0,1,0,4,16,4,0
김종민(金鐘民),민병덕(閔炳德),4,64,68,3,0,4,40,0,1,0,4,16,6,0
김종민(金鐘民),민형배(閔馨培),0,40,85,3,0,1,27,0,1,0,4,22,7,0
김종민(金鐘民),민홍철(閔洪喆),0,62,27,3,0,4,8,0,1,0,5,12,6,0
김종민(金鐘民),박광온(朴洸瑥),0,63,53,3,0,4,15,0,1,1,5,16,7,0
김종민(金鐘民),박대수(朴大壽),0,49,10,3,0,0,2,0,0,0,0,0,0,0
김종민(金鐘民),박대출(朴大出),0,49,1,3,0,0,2,0,0,0,0,1,0,0
김종민(金鐘民),박덕흠(朴德欽),0,34,4,3,0,0,2,0,0,0,0,1,1,0
김종민(金鐘民),박범계(朴範界),0,63,20,3,0,5,15,0,1,0,5,10,26,0
김종민(金鐘民),박병석(朴炳錫),0,37,11,3,0,0,3,0,1,0,5,4,0,0
김종민(金鐘民),박상혁(朴商赫),1,62,54,4,0,4,26,0,1,1,4,15,6,0
김종민(金鐘民),박성민(朴聖敏),0,49,2,3,0,0,2,0,0,0,0,0,0,0
김종민(金鐘民),박성준(朴省俊),4,62,104,3,0,4,28,0,1,0,4,26,10,0
김종민(金鐘民),박성중(朴成重),0,49,1,3,0,0,1,0,0,0,0,0,0,0
김종민(金鐘民),박수영(朴洙瑩),0,49,2,3,0,0,1,0,0,0,0,0,0,0
김종민(金鐘民),박영순(朴英淳),0,63,54,3,0,4,24,0,1,0,5,17,6,0
김종민(金鐘民),박완주(朴完柱),0,29,35,0,0,4,7,0,1,0,2,13,7,0
김종민(金鐘民),박용진(朴用鎭),0,63,56,3,1,5,25,0,1,0,4,10,5,0
김종민(金鐘民),박재호(朴在昊),0,62,32,3,0,4,20,0,2,0,4,17,5,0
김종민(金鐘民),박정(朴釘),0,62,50,3,0,4,19,0,1,1,5,25,7,0
김종민(金鐘民),박정하(朴正河),0,25,1,3,0,0,2,0,0,0,0,0,0,0
김종민(金鐘民),박주민(朴柱民),0,62,63,3,0,5,23,0,1,0,4,13,27,0
김종민(金鐘民),박진(朴振),0,49,1,3,0,0,1,0,0,0,0,1,0,0
김종민(金鐘民),박찬대(朴贊大),0,62,30,3,0,5,9,0,1,0,4,12,3,0
김종민(金鐘民),박형수(朴亨修),0,49,3,3,0,0,1,0,0,0,0,0,0,0
김종민(金鐘民),박홍근(朴洪根),0,65,40,3,0,4,24,0,2,0,5,15,9,0
김종민(金鐘民),배준영(裵俊英),0,49,3,3,0,0,3,0,0,0,0,0,0,0
김종민(金鐘民),배진교(裵晋敎),0,8,14,0,1,1,11,0,1,0,1,2,0,0
김종민(金鐘民),배현진(裵賢鎭),0,49,1,3,0,0,2,0,0,0,0,0,0,0
김종민(金鐘民),백종헌(白宗憲),0,49,6,3,0,0,2,0,0,0,0,1,0,0
김종민(金鐘民),백혜련(白惠蓮),0,63,44,3,0,5,10,0,1,0,4,20,26,0
김종민(金鐘民),변재일(卞在一),1,63,28,3,0,4,12,0,1,0,4,10,5,0
김종민(金鐘民),서동용(徐東榕),4,63,48,3,0,4,14,0,2,1,5,18,9,0
김종민(金鐘民),서범수(徐範洙),0,49,1,3,0,0,3,0,0,0,0,1,0,0
김종민(金鐘民),서병수(徐秉洙),0,49,1,3,0,0,1,0,0,0,0,1,0,0
김종민(金鐘民),서삼석(徐參錫),0,63,42,3,0,4,12,0,1,1,4,21,10,0
김종민(金鐘民),서영교(徐瑛敎),0,62,68,3,0,6,39,0,1,0,5,22,9,0
김종민(金鐘民),서영석(徐暎錫),0,62,55,3,0,5,19,0,1,0,4,14,4,0
김종민(金鐘民),서일준(徐一俊),0,49,1,3,0,0,1,0,0,0,0,1,0,0
김종민(金鐘民),서정숙(徐正淑),0,49,6,3,0,0,2,0,0,0,0,0,0,0
김종민(金鐘民),설훈(薛勳),0,62,50,3,0,4,32,0,1,0,5,11,4,0
김종민(金鐘民),성일종(成一鍾),0,49,3,3,0,0,2,0,0,0,0,1,0,0
김종민(金鐘民),소병철(蘇秉哲),1,62,71,3,0,4,20,0,1,0,5,15,29,0
김종민(金鐘民),소병훈(蘇秉勳),0,63,43,3,0,4,21,0,1,0,5,17,5,0
김종민(金鐘民),송갑석(宋甲錫),0,63,60,3,0,4,31,0,1,1,5,20,7,0
김종민(金鐘民),송기헌(宋基憲),1,63,35,3,0,4,9,0,1,0,5,20,27,0
김종민(金鐘民),송석준(宋錫俊),0,49,2,3,0,0,2,0,0,0,0,0,0,0
김종민(金鐘民),송언석(宋彦錫),0,45,1,3,0,0,1,0,0,0,0,0,2,0
김종민(金鐘民),송옥주(宋玉珠),0,62,47,3,0,5,17,0,1,0,5,20,7,0
김종민(金鐘民),송재호(宋在祜),6,63,63,3,0,4,39,0,1,0,5,25,7,0
김종민(金鐘民),신동근(申東根),0,63,60,4,0,4,21,0,2,0,4,19,31,0
김종민(金鐘民),신영대(申榮大),1,62,30,3,0,4,10,0,1,0,5,12,7,0
김종민(金鐘民),신원식(申源湜),0,49,6,3,0,0,1,0,0,0,0,1,0,0
김종민(金鐘民),신정훈(辛正勳),0,62,75,3,0,4,25,0,1,0,5,20,9,0
김종민(金鐘民),신현영(申賢榮),0,62,30,3,0,4,14,0,1,0,4,10,6,0
김종민(金鐘民),심상정(沈相奵),0,8,20,0,1,1,10,0,1,0,1,3,0,0
김종민(金鐘民),안규백(安圭伯),0,63,47,3,0,4,18,0,1,0,5,17,6,0
김종민(金鐘民),안민석(安敏錫),0,63,41,3,0,4,13,0,1,0,5,9,6,0
김종민(金鐘民),안병길(安炳吉),0,49,1,3,0,0,2,0,0,0,0,1,1,0
김종민(金鐘民),안철수(安哲秀),0,25,0,3,0,0,1,0,0,0,0,0,0,0
김종민(金鐘民),안호영(安浩永),1,62,34,3,0,4,11,0,1,0,6,14,5,0
김종민(金鐘民),양경숙(梁敬淑),0,62,44,3,0,4,28,0,1,0,5,15,6,0
김종민(金鐘民),양금희(梁琴喜),0,49,6,3,0,0,2,0,0,0,0,1,0,0
김종민(金鐘民),양기대(梁基大),0,62,40,3,1,4,43,0,1,0,4,11,5,0
김종민(金鐘民),양이원영(梁李媛瑛),0,59,21,3,0,5,12,0,2,0,6,9,8,0
김종민(金鐘民),양정숙(梁貞淑),0,5,96,0,0,1,37,0,1,0,2,29,7,0
김종민(金鐘民),양향자(梁香子),4,23,39,0,0,0,7,0,1,0,0,8,3,0
김종민(金鐘民),어기구(魚基龜),0,62,36,3,0,4,12,0,1,1,5,14,6,0
김종민(金鐘民),엄태영(嚴泰永),0,49,0,3,0,0,1,0,0,0,0,1,0,0
김종민(金鐘民),오기형(吳奇炯),0,62,32,3,0,4,14,0,1,0,4,11,4,0
김종민(金鐘民),오영환(吳永煥),0,63,92,3,0,4,20,0,1,0,5,21,7,0
김종민(金鐘民),용혜인(龍慧仁),0,6,28,0,0,1,6,0,1,0,3,1,1,0
김종민(金鐘民),우상호(禹相虎),0,62,20,3,0,4,8,0,1,0,5,9,4,0
김종민(金鐘民),우원식(禹元植),0,62,28,3,0,4,12,0,1,0,6,8,7,0
김종민(金鐘民),위성곤(魏聖坤),0,62,60,3,0,4,16,0,1,0,6,18,7,0
김종민(金鐘民),유경준(兪京濬),0,49,0,3,0,0,1,0,0,0,0,0,0,0
김종민(金鐘民),유기홍(柳基洪),0,62,27,3,0,4,13,0,1,0,5,10,4,0
김종민(金鐘民),유동수(柳東秀),0,62,34,3,0,4,12,0,1,0,4,19,5,0
김종민(金鐘民),유상범(劉相凡),0,49,7,3,0,0,1,0,0,0,0,1,0,0
김종민(金鐘民),유의동(兪義東),0,49,6,3,0,0,1,0,0,0,0,0,0,0
김종민(金鐘民),유정주(兪訂炷),1,63,43,4,0,6,22,0,2,0,6,22,5,0
김종민(金鐘民),윤건영(尹建永),0,61,50,3,0,4,15,0,1,0,5,11,3,0
김종민(金鐘民),윤관석(尹官石),1,51,36,0,0,4,7,0,1,0,3,19,5,0
김종민(金鐘民),윤두현(尹斗鉉),0,49,8,3,0,0,2,0,0,0,0,0,0,0
김종민(金鐘民),윤미향(尹美香),0,25,51,0,0,1,15,0,1,0,3,13,6,0
김종민(金鐘民),윤상현(尹相現),0,29,2,3,0,0,1,0,0,0,0,1,0,0
김종민(金鐘民),윤영덕(尹永德),0,63,75,3,0,5,42,0,1,0,4,19,4,0
김종민(金鐘民),윤영석(尹永碩),0,49,1,3,0,0,2,0,0,0,0,1,0,0
김종민(金鐘民),윤영찬(尹永燦),0,63,37,3,0,4,16,0,1,0,4,11,6,0
김종민(金鐘民),윤재갑(尹才鉀),0,63,62,3,0,4,19,0,1,1,5,30,11,0
김종민(金鐘民),윤재옥(尹在玉),0,49,1,3,0,0,2,0,0,0,0,0,0,0
김종민(金鐘民),윤주경(尹柱卿),0,49,6,3,0,0,3,0,0,0,0,0,0,0
김종민(金鐘民),윤준병(尹準炳),0,62,68,3,0,4,21,0,1,1,5,21,9,0
김종민(金鐘民),윤창현(尹暢賢),0,49,6,3,0,0,2,0,0,0,0,0,0,0
김종민(金鐘民),윤한홍(尹漢洪),0,49,7,3,0,0,2,0,0,0,0,1,0,0
김종민(金鐘民),윤호중(尹昊重),0,63,49,3,0,4,10,0,1,0,5,13,4,0
김종민(金鐘民),윤후덕(尹厚德),1,62,30,3,0,4,12,0,1,0,6,13,5,0
김종민(金鐘民),이개호(李介昊),0,62,36,3,0,4,13,0,1,1,4,15,8,0
김종민(金鐘民),이달곤(李達坤),0,49,2,3,0,0,2,0,0,0,0,1,0,0
김종민(金鐘民),이동주(李東洲),0,62,53,3,0,4,27,0,2,0,5,15,5,0
김종민(金鐘民),이만희(李晩熙),0,49,0,3,0,0,1,0,0,0,0,0,0,0
김종민(金鐘民),이명수(李明洙),0,49,12,3,0,0,5,0,0,0,0,2,0,0
김종민(金鐘民),이병훈(李炳勳),0,63,63,3,0,6,28,0,2,0,4,22,6,0
김종민(金鐘民),이상민(李相珉),0,61,32,3,1,4,10,0,1,0,5,11,8,0
김종민(金鐘民),이상헌(李相憲),4,63,53,3,0,4,13,0,2,0,4,27,11,0
김종민(金鐘民),이성만(李成萬),5,52,55,0,0,4,12,0,1,0,2,19,4,0
김종민(金鐘民),이소영(李素永),0,63,20,3,0,5,20,0,1,0,5,12,4,0
김종민(金鐘民),이수진(李壽珍),0,63,59,3,0,4,19,0,1,0,5,22,7,0
김종민(金鐘民),이수진(李秀眞),0,63,51,3,0,5,25,0,2,0,4,21,9,0
김종민(金鐘民),이양수(李亮壽),0,49,2,3,0,0,3,0,0,0,0,2,0,0
김종민(金鐘民),이용(李鏞),0,49,1,3,0,0,2,0,0,0,0,0,0,0
김종민(金鐘民),이용빈(李龍彬),0,62,65,3,0,5,40,0,1,0,5,19,11,0
김종민(金鐘民),이용선(李庸瑄),0,63,41,3,1,5,12,0,1,0,5,14,9,0
김종민(金鐘民),이용우(李龍雨),0,63,50,3,1,4,32,0,2,0,4,19,4,0
김종민(金鐘民),이용호(李容鎬),0,25,9,3,0,0,2,0,0,0,0,4,0,0
김종민(金鐘民),이원욱(李元旭),4,62,66,3,0,4,23,0,1,0,5,20,7,0
김종민(金鐘民),이원택(李源澤),0,62,42,3,0,4,15,0,1,0,5,16,7,0
김종민(金鐘民),이은주(李恩周),0,9,18,0,1,1,9,0,1,0,1,5,0,0
김종민(金鐘民),이인선(李仁善),0,25,1,3,0,0,2,0,0,0,0,0,0,0
김종민(金鐘民),이인영(李仁榮),0,61,32,3,0,4,12,0,1,0,4,11,5,0
김종민(金鐘民),이장섭(李將燮),0,62,69,3,0,5,28,0,1,0,5,20,10,0
김종민(金鐘民),이재명(李在明),0,36,3,3,0,0,5,0,1,0,5,2,0,0
김종민(金鐘民),이재정(李在汀),0,62,19,3,0,4,12,0,1,0,5,12,4,0
김종민(金鐘民),이정문(李楨文),1,63,54,3,0,4,22,0,1,0,5,15,3,0
김종민(金鐘民),이종배(李鍾培),0,49,4,3,0,0,1,0,0,0,0,0,0,0
김종민(金鐘民),이종성(李鍾成),0,49,7,3,0,0,2,0,0,0,0,0,0,0
김종민(金鐘民),이주환(李周桓),0,49,1,3,0,0,1,0,0,0,0,0,0,0
김종민(金鐘民),이채익(李埰益),0,49,2,3,0,0,3,0,0,0,0,1,0,0
김종민(金鐘民),이철규(李喆圭),0,49,6,3,0,0,2,0,0,0,0,3,0,0
김종민(金鐘民),이탄희(李誕熙),1,62,38,3,0,5,18,0,1,0,4,16,5,0
김종민(金鐘民),이태규(李泰珪),0,28,1,3,0,0,3,0,0,0,0,0,0,0
김종민(金鐘民),이학영(李學永),0,63,65,3,0,5,26,0,1,0,5,17,6,0
김종민(金鐘民),이해식(李海植),0,63,53,3,0,4,17,0,1,0,4,20,6,0
김종민(金鐘民),이헌승(李憲昇),0,49,1,3,0,0,2,0,0,0,0,1,0,0
김종민(金鐘民),이형석(李炯錫),0,63,58,3,0,4,20,0,1,0,4,13,6,0
김종민(金鐘民),인재근(印在謹),0,62,52,3,0,5,14,0,1,0,4,13,4,0
김종민(金鐘民),임병헌(林炳憲),0,25,1,3,0,0,2,0,0,0,0,0,0,0
김종민(金鐘民),임오경(林五卿),0,63,45,3,0,5,12,0,2,0,4,16,5,0
김종민(金鐘民),임이자(林利子),0,49,0,3,0,0,2,0,0,0,0,0,0,0
김종민(金鐘民),임종성(林鍾聲),0,63,59,3,0,5,12,0,1,0,4,25,8,0
김종민(金鐘民),임호선(林昊宣),0,63,97,3,0,5,40,0,1,0,4,27,11,0
김종민(金鐘民),장경태(張耿態),0,63,63,4,0,5,14,0,1,0,5,25,6,0
김종민(金鐘民),장동혁(張東赫),0,25,1,3,0,0,1,0,0,0,0,0,0,0
김종민(金鐘民),장제원(張濟元),0,49,0,3,0,0,2,0,0,0,0,0,0,0
김종민(金鐘民),장철민(張喆敏),1,62,67,3,0,4,19,0,1,0,4,18,7,0
김종민(金鐘民),장혜영(張惠英),0,8,18,0,1,1,11,0,1,0,1,2,0,0
김종민(金鐘民),전봉민(田奉珉),0,34,0,3,0,0,2,0,0,0,0,0,0,0
김종민(金鐘民),전용기(田溶冀),0,63,75,3,0,6,21,0,1,0,5,18,10,0
김종민(金鐘民),전재수(田載秀),0,63,31,3,0,4,23,0,1,0,4,17,8,0
김종민(金鐘民),전주혜(全珠惠),0,49,1,3,0,0,2,0,0,0,0,1,0,0
김종민(金鐘民),전해철(全海澈),0,62,45,3,0,4,12,0,1,0,5,14,9,0
김종민(金鐘民),전혜숙(全惠淑),0,63,47,3,0,4,10,0,1,0,4,16,5,0
김종민(金鐘民),정경희(丁慶姬),0,49,5,3,0,0,2,0,0,0,0,0,0,0
김종민(金鐘民),정동만(鄭東萬),0,49,0,3,0,0,2,0,0,0,0,0,0,0
김종민(金鐘民),정성호(鄭成湖),4,61,41,3,0,4,21,0,1,0,5,14,4,0
